0.9127 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
47.6651 	EXP 	grating: ori = np.float64(0.0)
47.6651 	EXP 	Fixation: autoDraw = True
47.7993 	EXP 	Device response: <KeyPress from None: t=47.643577791634016, value=up, duration=0.15232645836658776>
48.6480 	INFO 	Keyboard events cleared
48.6480 	EXP 	grating: autoDraw = True
48.6647 	EXP 	Fixation: autoDraw = False
48.9483 	EXP 	grating: autoDraw = False
49.4272 	DATA 	Keypress: up
49.4320 	EXP 	Device response: <KeyPress from None: t=49.42454370833002, value=up, duration=None>
49.4321 	EXP 	New trial (rep=15, index=0): <Trial 15 (0 in rep 15) data={'thisN': 15, 'thisTrialN': 0, 'thisRepN': 15}>
49.4490 	EXP 	Fixation: autoDraw = False
49.4490 	EXP 	grating: autoDraw = False
49.4490 	EXP 	grating: ori = np.float64(2.0)
49.4490 	EXP 	Fixation: autoDraw = True
49.6152 	EXP 	Device response: <KeyPress from None: t=49.42454370833002, value=up, duration=0.17630379169713706>
50.4323 	INFO 	Keyboard events cleared
50.4323 	EXP 	grating: autoDraw = True
50.4492 	EXP 	Fixation: autoDraw = False
50.7319 	EXP 	grating: autoDraw = False
50.9988 	EXP 	Device response: <KeyPress from None: t=50.997648916672915, value=down, duration=None>
50.9989 	EXP 	New trial (rep=16, index=0): <Trial 16 (0 in rep 16) data={'thisN': 16, 'thisTrialN': 0, 'thisRepN': 16}>
51.0011 	DATA 	Keypress: down
51.0152 	EXP 	Fixation: autoDraw = False
51.0152 	EXP 	grating: autoDraw = False
51.0152 	EXP 	grating: ori = np.float64(0.0)
51.0152 	EXP 	Fixation: autoDraw = True
51.1989 	EXP 	Device response: <KeyPress from None: t=50.997648916672915, value=down, duration=0.19617524999193847>
51.9991 	INFO 	Keyboard events cleared
51.9991 	EXP 	grating: autoDraw = True
52.0151 	EXP 	Fixation: autoDraw = False
52.2990 	EXP 	grating: autoDraw = False
52.7464 	DATA 	Keypress: up
52.7482 	EXP 	Device response: <KeyPress from None: t=52.74248291668482, value=up, duration=None>
52.7482 	EXP 	New trial (rep=17, index=0): <Trial 17 (0 in rep 17) data={'thisN': 17, 'thisTrialN': 0, 'thisRepN': 17}>
